Name,Resource type,Project Id,Display name,Create time,Update time,Status,Folders,Organization,Parent asset type,Parent full resource name,KMS keys,Direct tags,Description,Location,Labels,Network tags,Additional attributes
"//serviceusage.googleapis.com/projects/1049906149317/services/deploymentmanager.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","deploymentmanager.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/apphub.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","apphub.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//firebase.googleapis.com/projects/1049906149317/androidApps/1:1049906149317:android:d1b29301d8f00e08357dac","firebase.FirebaseAppInfo","gtm-kqqwvx2-zgi2z","pod","null","null","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/multiclustermetering.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","multiclustermetering.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/maps-backend.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","maps-backend.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/bigtable.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","bigtable.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/bigqueryconnection.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","bigqueryconnection.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/timezone-backend.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","timezone-backend.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/recaptchaenterprise.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","recaptchaenterprise.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/autoscaling.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","autoscaling.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/datastore.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","datastore.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/eventarc.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","eventarc.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/geocoding-backend.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","geocoding-backend.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/gkehub.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","gkehub.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/identitytoolkit.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","identitytoolkit.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/appdevelopmentexperience.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","appdevelopmentexperience.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//osconfig.googleapis.com/projects/1049906149317/locations/us-central1-b/osPolicyAssignments/goog-ops-agent-v2-x86-template-1-2-0-us-central1-b","osconfig.OSPolicyAssignment","gtm-kqqwvx2-zgi2z","goog-ops-agent-v2-x86-template-1-2-0-us-central1-b","null","2024-03-10T23:11:32Z","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","Auto-generated OS Policy Assignment that installs the Ops Agent. The policy assignment only applies to VMs with a goog-ops-agent-policy label value that matches the filter inside the policy assignment.","us-central1-b","{}","[]","null"
"//logging.googleapis.com/projects/1049906149317/sinks/_Required","logging.LogSink","gtm-kqqwvx2-zgi2z","_Required","null","null","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/analyticsadmin.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","analyticsadmin.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240525","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240525","2024-05-26T13:34:22Z","2024-05-26T13:34:22Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240525","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240525","2024-05-26T13:27:30Z","2024-05-26T13:27:30Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_intraday_20240526","bigquery.Table","gtm-kqqwvx2-zgi2z","events_intraday_20240526","2024-05-26T04:23:51Z","2024-05-26T04:23:51Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240524","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240524","2024-05-25T13:24:02Z","2024-05-25T13:24:02Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240524","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240524","2024-05-25T13:20:55Z","2024-05-25T13:20:55Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/events_20240524","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240524","2024-05-25T13:00:25Z","2024-05-25T13:00:25Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/pseudonymous_users_20240524","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240524","2024-05-25T12:50:23Z","2024-05-25T12:50:23Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240523","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240523","2024-05-24T12:54:32Z","2024-05-24T12:54:32Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240523","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240523","2024-05-24T12:45:24Z","2024-05-24T12:45:24Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//pubsub.googleapis.com/projects/gtm-kqqwvx2-zgi2z/topics/container-analysis-occurrences-v1","pubsub.Topic","gtm-kqqwvx2-zgi2z","projects/gtm-kqqwvx2-zgi2z/topics/container-analysis-occurrences-v1","null","null","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//pubsub.googleapis.com/projects/gtm-kqqwvx2-zgi2z/topics/container-analysis-notes-v1","pubsub.Topic","gtm-kqqwvx2-zgi2z","projects/gtm-kqqwvx2-zgi2z/topics/container-analysis-notes-v1","null","null","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//pubsub.googleapis.com/projects/gtm-kqqwvx2-zgi2z/topics/container-analysis-occurrences-v1beta1","pubsub.Topic","gtm-kqqwvx2-zgi2z","projects/gtm-kqqwvx2-zgi2z/topics/container-analysis-occurrences-v1beta1","null","null","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//pubsub.googleapis.com/projects/gtm-kqqwvx2-zgi2z/topics/container-analysis-notes-v1beta1","pubsub.Topic","gtm-kqqwvx2-zgi2z","projects/gtm-kqqwvx2-zgi2z/topics/container-analysis-notes-v1beta1","null","null","","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240522","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240522","2024-05-23T13:36:50Z","2024-05-23T13:36:50Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240522","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240522","2024-05-23T13:26:52Z","2024-05-23T13:26:52Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240521","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240521","2024-05-22T17:57:25Z","2024-05-22T17:57:25Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240521","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240521","2024-05-22T17:51:20Z","2024-05-22T17:51:20Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240520","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240520","2024-05-21T10:48:28Z","2024-05-21T10:48:28Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240520","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240520","2024-05-21T10:42:31Z","2024-05-21T10:42:31Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/events_20240520","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240520","2024-05-21T09:42:39Z","2024-05-21T09:42:39Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/pseudonymous_users_20240520","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240520","2024-05-21T09:35:18Z","2024-05-21T09:35:18Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//serviceusage.googleapis.com/projects/1049906149317/services/secretmanager.googleapis.com","serviceusage.Service","gtm-kqqwvx2-zgi2z","secretmanager.googleapis.com","null","null","ENABLED","[]","","cloudresourcemanager.googleapis.com/Project","//cloudresourcemanager.googleapis.com/projects/gtm-kqqwvx2-zgi2z","[]","[]","","global","{}","[]","null"
"//iam.googleapis.com/projects/gtm-kqqwvx2-zgi2z/serviceAccounts/109692249266194344626/keys/bceaa4c79c72f5ab50ecaee6d33368ed592a903e","iam.ServiceAccountKey","gtm-kqqwvx2-zgi2z","projects/gtm-kqqwvx2-zgi2z/serviceAccounts/api-gateway-walkthrough@gtm-kqqwvx2-zgi2z.iam.gserviceaccount.com/keys/bceaa4c79c72f5ab50ecaee6d33368ed592a903e","2024-05-20T21:44:53Z","null","","[]","","iam.googleapis.com/ServiceAccount","//iam.googleapis.com/projects/gtm-kqqwvx2-zgi2z/serviceAccounts/api-gateway-walkthrough@gtm-kqqwvx2-zgi2z.iam.gserviceaccount.com","[]","[]","","","{}","[]","null"
"//iam.googleapis.com/projects/gtm-kqqwvx2-zgi2z/serviceAccounts/108320116635203848910/keys/7d64542fcf3cb9603ffb249cc788960a05743181","iam.ServiceAccountKey","gtm-kqqwvx2-zgi2z","projects/gtm-kqqwvx2-zgi2z/serviceAccounts/google-adsense@gtm-kqqwvx2-zgi2z.iam.gserviceaccount.com/keys/7d64542fcf3cb9603ffb249cc788960a05743181","2024-05-20T21:15:10Z","null","","[]","","iam.googleapis.com/ServiceAccount","//iam.googleapis.com/projects/gtm-kqqwvx2-zgi2z/serviceAccounts/google-adsense@gtm-kqqwvx2-zgi2z.iam.gserviceaccount.com","[]","[]","","","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240519","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240519","2024-05-20T09:53:24Z","2024-05-20T09:53:24Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240519","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240519","2024-05-20T09:42:30Z","2024-05-20T09:42:30Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240518","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240518","2024-05-19T10:05:31Z","2024-05-19T10:05:31Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240518","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240518","2024-05-19T10:01:03Z","2024-05-19T10:01:03Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/events_20240518","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240518","2024-05-19T09:06:07Z","2024-05-19T09:06:07Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954/tables/pseudonymous_users_20240518","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240518","2024-05-19T09:03:57Z","2024-05-19T09:03:57Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_278247954","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240517","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240517","2024-05-18T09:43:44Z","2024-05-18T09:43:44Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/pseudonymous_users_20240517","bigquery.Table","gtm-kqqwvx2-zgi2z","pseudonymous_users_20240517","2024-05-18T09:42:50Z","2024-05-18T09:42:50Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
"//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999/tables/events_20240516","bigquery.Table","gtm-kqqwvx2-zgi2z","events_20240516","2024-05-17T09:58:45Z","2024-05-17T09:58:45Z","","[]","","bigquery.googleapis.com/Dataset","//bigquery.googleapis.com/projects/gtm-kqqwvx2-zgi2z/datasets/analytics_270435999","[]","[]","","US","{}","[]","null"
